archivo,codigo_instrumento,fila,celda,campo,valor_original,valor_corregido,tipo_cambio,regla_id,descripcion_regla,confianza,impacto
PR_instrumentos_original_v2.csv,BAA-DA-02,30,R30,Especificaciones,"0 mg, 1 mg, 2 mg, 20 mg y 50 mg Tol ± 0.2 mg
1 g, 2 g, 5 g, 10 g, 30 g, 50 g, 80 g, 110 g Tol ±0.0001 g","0 mg, 1 mg, 2 mg, 20 mg y 50 mg Tol ± 0.2 mg 1 g, 2 g, 5 g, 10 g, 30 g, 50 g, 80 g, 110 g Tol ±0.0001 g",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAA-LC-01,31,R31,Especificaciones,"0.0 mg, 1.0 mg, 50.0 mg, 75.0 mg Tol. ± 0.2 mg, 
1.0000 g, 5.0000 g, 10.0000 g, 50.0000 g, 100.0000 g, 120.0000 g. Tol. ± 0.0001 g","0.0 mg, 1.0 mg, 50.0 mg, 75.0 mg Tol. ± 0.2 mg, 1.0000 g, 5.0000 g, 10.0000 g, 50.0000 g, 100.0000 g, 120.0000 g. Tol. ± 0.0001 g",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAE-LC-01,33,B33,Marca,Ohaus,OHAUS,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,BAE-LC-02,34,B34,Marca,Ohaus,OHAUS,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,BSM-LC-01,36,R36,Especificaciones,"0.0 mg, 1.0 mg, 50.0 mg, 200.0 mg Tol. ± 0.2 mg, 
1.0000 g, 10.0000 g, 20.0000 g, 100.0000 g, 220.0000 g. Tol. ± 0.0002 g","0.0 mg, 1.0 mg, 50.0 mg, 200.0 mg Tol. ± 0.2 mg, 1.0000 g, 10.0000 g, 20.0000 g, 100.0000 g, 220.0000 g. Tol. ± 0.0002 g",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAM-LC-02,41,G41,Ubicación,Análisis Fisicoquímicos ,Análisis Fisicoquímicos,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAS-AL-04,44,C44,Modelo,DBB Jr. ,DBB Jr.,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAS-AL-06,46,C46,Modelo,DBB Jr. ,DBB Jr.,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAS-AM-01,51,C51,Modelo,DBB Jr. ,DBB Jr.,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAS-PR-06,54,F54,Departamento responsable,Fabricación ,Fabricación,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAS-PR-11,59,F59,Departamento responsable,Fabricación ,Fabricación,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAS-PR-16,64,F64,Departamento responsable,Fabricación ,Fabricación,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAS-FR-18,66,F66,Departamento responsable,Fabricación ,Fabricación,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAS-FR-19,67,G67,Ubicación,Encapsulado y Abrillantado #5  ,Encapsulado y Abrillantado #5,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAS-FR-20,68,A68,Instrumento,Bascula digital,Báscula digital,homologation,HOM001,Corrección ortográfica de nombres de instrumentos,0.95,low
PR_instrumentos_original_v2.csv,BAS-FR-21,69,R69,Especificaciones,"0.020 kg, 0.030 kg, 0.050 kg, 0.100 kg, 0.300 kg, 20.000 kg, 40.000 kg, 60.000 kg, 100.000 kg, 150.000 kg Tol. ± 0.005 kg                 
                        ","0.020 kg, 0.030 kg, 0.050 kg, 0.100 kg, 0.300 kg, 20.000 kg, 40.000 kg, 60.000 kg, 100.000 kg, 150.000 kg Tol. ± 0.005 kg",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAS-FR-22,70,R70,Especificaciones,"0.020 kg, 0.030 kg, 0.050 kg, 0.100 kg, 0.300 kg, 20.000 kg, 40.000 kg, 60.000 kg, 100.000 kg, 150.000 kg Tol. ± 0.005 kg                 
                        ","0.020 kg, 0.030 kg, 0.050 kg, 0.100 kg, 0.300 kg, 20.000 kg, 40.000 kg, 60.000 kg, 100.000 kg, 150.000 kg Tol. ± 0.005 kg",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BAS-FR-23,71,R71,Especificaciones,"0.020 kg, 0.030 kg, 0.050 kg, 0.100 kg, 0.300 kg, 20.000 kg, 40.000 kg, 60.000 kg Tol. ± 0.005 kg
100.000 kg, 150.000 kg Tol. ± 0.010 kg                 
","0.020 kg, 0.030 kg, 0.050 kg, 0.100 kg, 0.300 kg, 20.000 kg, 40.000 kg, 60.000 kg Tol. ± 0.005 kg 100.000 kg, 150.000 kg Tol. ± 0.010 kg",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,BOP-PR-01,73,B73,Marca,Watson marlow,Watson Marlow,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,COP-VA-02,92,F92,Departamento responsable,Validación ,Validación,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,COP-VA-02,92,R92,Especificaciones,"Flujo: 28.30 LPM ± 1.42 LPM
Tiempo de muestreo: 60.00 s ± 0.60 s
Eficiencia de conteo: 0.3 μm, 0.5 μm, 1.0 μm, 3.0 μm, 5.0 μm,10.0μm Tol ± 10%","Flujo: 28.30 LPM ± 1.42 LPM Tiempo de muestreo: 60.00 s ± 0.60 s Eficiencia de conteo: 0.3 μm, 0.5 μm, 1.0 μm, 3.0 μm, 5.0 μm,10.0μm Tol ± 10%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,CRO-DF-01,98,B98,Marca,Extech,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,CRO-DF-01,98,R98,Especificaciones,"1.00 s,  10.00 min, 30.00 min, 1.00 hr, 5.00 hr, 10.00 hr, 12.00 hr, 15.00 hr, 20.00 hr ± 1.00 s","1.00 s, 10.00 min, 30.00 min, 1.00 hr, 5.00 hr, 10.00 hr, 12.00 hr, 15.00 hr, 20.00 hr ± 1.00 s",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,CRO-CP-01,99,G99,Ubicación,Control en Proceso ,Control en Proceso,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,CRO-VA-02,108,B108,Marca,Extech Instrument,Extech Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,DUR-CP-03,118,R118,Especificaciones,"Fuerza (Push) 20.00N, 50.00N, 100.00N, 250.00N,500.00N Tol. ±1.00N, 
Fuerza (Pull) 20.00N, 50.00N, 100.00N, 250.00N,500.00N Tol. ±1.","Fuerza (Push) 20.00N, 50.00N, 100.00N, 250.00N,500.00N Tol. ±1.00N, Fuerza (Pull) 20.00N, 50.00N, 100.00N, 250.00N,500.00N Tol. ±1.",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,DUR-DF-01,119,R119,Especificaciones,"Fuerza (Push) 20.00N, 50.00N, 100.00N, 250.00N,500.00N Tol. ±1.00N, 
Fuerza (Pull) 20.00N,  50.00N, 100.00N, 250.00N,500.00N Tol. ±1.","Fuerza (Push) 20.00N, 50.00N, 100.00N, 250.00N,500.00N Tol. ±1.00N, Fuerza (Pull) 20.00N, 50.00N, 100.00N, 250.00N,500.00N Tol. ±1.",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,ELE-DA-01,120,B120,Marca,HANNA instruments,HANNA Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,ELE-DA-03,122,R122,Especificaciones,"Estándar KF: 0.01%,  1% y 15.6%","Estándar KF: 0.01%, 1% y 15.6%",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,ELE-DA-04,123,B123,Marca,HANNA instruments,HANNA Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,ELE-LC-01,126,B126,Marca,HANNA instruments,HANNA Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,ELE-LC-02,127,B127,Marca,HANNA instruments,HANNA Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,ELE-LC-03,128,B128,Marca,OAKTON,Oakton,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,ELE-LC-04,129,B129,Marca,OAKTON,Oakton,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,ELE-LC-05,130,B130,Marca,OAKTON,Oakton,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,ELE-LC-06,131,B131,Marca,OAKTON,Oakton,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,ELE-LC-07,132,B132,Marca,OAKTON,Oakton,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,ELE-LC-12,137,B137,Marca,Hanna Instruments,HANNA Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,ELE-LC-12,137,G137,Ubicación,Análisis Físicoquímicos ,Análisis Físicoquímicos,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,ELE-MI-01,138,B138,Marca,Thermo Eutech ,Thermo Eutech,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,LUX-DA-01,150,A150,Instrumento,Luxometro,Luxómetro,homologation,HOM001,Corrección ortográfica de nombres de instrumentos,0.95,low
PR_instrumentos_original_v2.csv,LUX-DA-01,150,B150,Marca,Hanna Instruments,HANNA Instruments,homologation,HOM002,Estandarización de nombres de marcas,0.9,medium
PR_instrumentos_original_v2.csv,MAE-PR-01,152,A152,Instrumento,Manómetro ,Manómetro,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAB-PR-01,160,A160,Instrumento,Manómetro ,Manómetro,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAB-PR-02,161,A161,Instrumento,Manómetro ,Manómetro,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAP-PR-10,227,F227,Departamento responsable,Fabricación ,Fabricación,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAP-PR-11,228,F228,Departamento responsable,Fabricación ,Fabricación,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAP-FR-14,231,F231,Departamento responsable,Fabricación ,Fabricación,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAP-FR-15,232,F232,Departamento responsable,Fabricación ,Fabricación,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAV-FR-01,252,R252,Especificaciones,"0.0 inHg, -5.0 inHg, -10.0 inHg, -15.0 inHg, -20.5  inHg, -25.5 inHg, -30.0 inHg Tol. ±1.0inHg","0.0 inHg, -5.0 inHg, -10.0 inHg, -15.0 inHg, -20.5 inHg, -25.5 inHg, -30.0 inHg Tol. ±1.0inHg",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-LC-02,265,G265,Ubicación,Microbiología ,Microbiología,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-LC-04,267,R267,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-LC-05,268,R268,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-LC-06,269,R269,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-01,282,R282,Especificaciones,"-1.000 inH2O, -0.500 inH2O, -0.250 inH2O, 0.000 inH2O,  0.250 inH2O, 0.500 inH2O, 1.000 inH2O Tol: ±0.050","-1.000 inH2O, -0.500 inH2O, -0.250 inH2O, 0.000 inH2O, 0.250 inH2O, 0.500 inH2O, 1.000 inH2O Tol: ±0.050",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-02,283,R283,Especificaciones,"-1.000 inH2O, -0.500 inH2O, -0.250 inH2O, 0.000 inH2O,  0.250 inH2O, 0.500 inH2O, 1.000 inH2O Tol: ±0.050","-1.000 inH2O, -0.500 inH2O, -0.250 inH2O, 0.000 inH2O, 0.250 inH2O, 0.500 inH2O, 1.000 inH2O Tol: ±0.050",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-16,292,R292,Especificaciones,"-1.000 inH2O, -0.500 inH2O, -0.250 inH2O, 0.000 inH2O,  0.250 inH2O, 0.500 inH2O, 1.000 inH2O Tol: ±0.050","-1.000 inH2O, -0.500 inH2O, -0.250 inH2O, 0.000 inH2O, 0.250 inH2O, 0.500 inH2O, 1.000 inH2O Tol: ±0.050",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-17,293,R293,Especificaciones,"-1.000 inH2O, -0.500 inH2O, -0.250 inH2O, 0.000 inH2O,  0.250 inH2O, 0.500 inH2O, 1.000 inH2O Tol: ±0.050","-1.000 inH2O, -0.500 inH2O, -0.250 inH2O, 0.000 inH2O, 0.250 inH2O, 0.500 inH2O, 1.000 inH2O Tol: ±0.050",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-20,296,R296,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-21,297,R297,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-22,298,R298,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-23,299,R299,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-24,300,R300,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-26,302,R302,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-27,303,R303,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-28,304,R304,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-29,305,R305,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-30,306,R306,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-31,307,R307,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-34,308,R308,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-36,310,R310,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-37,311,R311,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-38,312,R312,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-39,313,G313,Ubicación,Recubrimiento ,Recubrimiento,format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-39,313,R313,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-40,314,R314,Especificaciones,"-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O  Tol: ± 0.01","-0.250 inH2O, -0.150 inH2O, -0.050 inH2O, 0.000 inH2O, 0.050 inH2O, 0.150 inH2O, 0.250 inH2O Tol: ± 0.01",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-PR-41,315,R315,Especificaciones,"Negativo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O
Positivo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O","Negativo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O Positivo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-FR-47,321,R321,Especificaciones,"Negativo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O
Positivo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O","Negativo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O Positivo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-FR-48,322,R322,Especificaciones,"Negativo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O
Positivo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O","Negativo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O Positivo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-FR-49,323,R323,Especificaciones,"Negativo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O
Positivo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O","Negativo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O Positivo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-FR-50,324,R324,Especificaciones,"Negativo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O
Positivo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O","Negativo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O Positivo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-FR-51,325,R325,Especificaciones,"Negativo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O
Positivo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O","Negativo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O Positivo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-FR-52,326,R326,Especificaciones,"Negativo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O
Positivo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O","Negativo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O Positivo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-VA-02,328,R328,Especificaciones,"Negativo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O
Positivo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O","Negativo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O Positivo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O",format,FMT003,Limpieza de espacios en blanco,1.0,low
PR_instrumentos_original_v2.csv,MAD-VA-03,329,R329,Especificaciones,"Negativo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O
Positivo
0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O","Negativo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O Positivo 0.00, 0.05, 0.10, 0.15, 0.20, 0.25 InH2O ±0.01 InH2O",format,FMT003,Limpieza de espacios en blanco,1.0,low
